A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,C,C,C,A,A,A,A,A,A,A,C,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,C,A,C,C,C,A,A,N,N,N,N,N,N,N
257.7,303,344.6,386.5,376.5,307,394.1,347.2,498.1,447.9,408.5,357.7,537.6,367.4,435.3,381.3,374.1,420.6,432.6,366,334,528.6,450.4,357.3,359.6,435.8,262.1,325.2,935.2,415.8,411.8,347,407,374.1,273,465.8,260.8,415.5,500.8,325.7,386.9,569.4,511.2,555.8,1088.3,630,392.7,425.2,374.4,324.5,355.8,473.1,443.2,528,345.1,391.2,578.8,307.7,380.9,266.6,356.8,275.7,352.4,338.9
485.3,411,413.3,609.2,347.1,612.7,159.9,508.8,119.7,244,275.6,302,284.3,329.4,151,436.7,284.5,338.8,198.5,472.9,487.8,258.7,415.3,458.9,406,558,463.9,577.9,267.1,332.5,422.5,378.7,315.1,141,291.9,461.3,419.8,459,557.6,256.2,458.2,779.1,785.6,501.3,87.5,190,376.3,340.2,217.6,114,254.6,90.5,732.1,315,426.7,283.2,195.3,290.1,167.6,227.8,267,199.8,264.2,281.6
52,28,-8.6,-21.6,36.2,22,44.1,37.2,208.8,162.3,14.4,37,105.3,99,60,32,14.8,59.3,-41.1,61.6,49.2,1.2,74.6,95.8,5.4,66.2,18.5,3,5.7,51,40,113.8,45,-21.8,5.8,96,161.6,-28.2,-26.7,72,37.6,84.1,182.5,90.5,-14.4,8.2,37.2,6.3,117.1,-29.7,129,36.5,-128.7,107.1,45,157.1,-18.9,66.8,52,102.4,46,94.4,141.8,44.1
26,59.3,59.3,-63.7,-13.3,-41.8,118,-53.1,160,51,-38.6,21,183.8,29,65.9,-36,68.5,26,291.1,52.8,61.8,284.7,46.2,-8,9,-11.2,-45.4,-29,36.4,112,-95.9,-27,4.3,72,98.8,3,68,204.9,78.2,-67.9,94,-18.8,101.6,171.7,42.1,22.4,-36,105.3,-102,210.2,557.3,793.1,45,-57.8,95,-18.2,715.7,72.9,3.7,-29.6,-50.4,-18.6,-42,23.9
361.3,212.5,238.2,374.4,461.3,474.2,344.6,435.2,60.7,287,304.6,216.2,371.4,455.2,190.8,644.4,352.7,284.5,360.9,403.1,1067.7,336.5,544.2,356,316.1,841.3,524.6,543.7,161.7,348.8,503.3,353.5,246.5,163.3,217.9,316,638.3,673.5,218.8,315.8,362.6,776.7,430.3,423.3,46.3,222.1,257.1,295,136.5,218.8,568.3,114.9,480.7,684.3,407.8,324.5,76.5,289,160.1,279.8,336.5,281.1,195.9,184.1
125,232.5,136.5,115.8,113,169.1,199.3,107.1,164,146,213,122.8,155,121,97,121.3,119.7,142.1,227.8,209.2,132.8,43.7,102,90.2,88,35.5,124,101.6,98,160,170,155.8,197.5,194.6,57,60.6,110.7,131.2,46.4,237.7,139.3,110,90.5,213.6,212.3,120.4,80,116.2,136.5,165,60.6,44.5,190,70.2,102.5,127,33.9,96,158,141.7,138.6,86.2,222.1,174.8
85,66.8,55.8,2.5,7.8,71,80,57,50.4,17.2,41.6,26,27.3,77.2,18.5,69.4,84.6,39.9,32,-3.9,72,45,22.7,142,75,66.2,105.5,9,11.6,62.7,65,79.9,47.3,54.5,24.2,35.5,117.1,1.8,27.3,29,88,62.3,40.7,-0.2,13.5,6,76.4,115.3,94.2,54.1,-6.5,-35.4,4,7,21.7,53.7,5.6,31.1,42.8,28.6,42,44,42.4,76.7
18,52,23.5,17.7,29,26,3,42.6,-12.9,24.6,-4.3,-3,-20.6,9,21,-3,21,3.9,-17.5,-9.1,20,-9.2,-12,-1,16,19,1,-3.9,46,34,6,9,3.7,21.6,9.6,21,17,5.7,14.1,4.6,11.8,47.8,1.7,12.1,68.3,48,4.3,4.3,-16.8,4,29.3,26.5,31.5,6,5.6,-10,3.8,2.2,18.1,31.1,14,16,16.8,12
328.6,318.8,349.6,435.5,399.5,311.4,423.8,354.1,352.8,382.1,434.5,300.2,318.2,312,322,278.5,370.1,332.9,292.1,237.3,135.6,365.4,199.3,185.7,291.6,153,257.3,171.9,392.8,517.8,269,410.3,398.5,411,361.2,220.3,252.3,379.9,288,447,472.4,345.5,318.1,215.4,477.2,534.5,306.6,272.4,331.1,370,190,330.6,431.7,150.5,183.6,295.5,499.8,357.2,419,373.5,333.8,269.6,305,346.2
207.6,325.2,276.5,290.3,283.9,378,350.2,224.7,993.1,384.2,345.8,322.9,461.9,332.9,397.5,277.7,279.2,322.9,349.7,251.8,214.9,398.7,334.4,133,271.2,187,239.2,1198,395.4,381.2,271.3,306.6,352.6,426.4,364.8,317,217.6,389.3,331.4,327.7,299.3,4121.9,362.6,426.3,1079.3,414.3,586,963.2,313.5,399.7,276.1,494.7,1607,289,340.2,242.2,685.1,288,313.9,241.1,295.5,246.4,305,319.7
-1,21,23.5,12.1,14.6,32,20.2,200,34.7,176.1,33,-3.9,27.3,-3,11,-27.4,-9.1,220.2,9,19.3,223.9,43,68.5,-26,94.2,-8.6,27.5,4.5,32,14.8,-14.7,27.2,46.2,-11.8,114.7,0,13.2,5,70.6,21.7,16,18,16.7,24.8,82.3,12.5,-18.2,21.6,18.5,39.9,12.3,47.3,6,10.2,-6.5,3,23.7,-30.6,-0.3,-1.3,36.7,-5.3,-14.6,8.1
49.2,12.5,28,7.4,29,25,4,144.9,-152.2,16,54.5,63,-5.7,16,16,67.6,71.1,11.3,43.2,20.2,10.8,13.3,22.7,24.3,55,16,70.8,-7.4,57,45,8,39,29,36.4,40.2,22.4,53.4,17,91.3,6.3,34.8,9,54.1,45.8,94.2,138.2,13,6.3,36,-359.7,-95.9,-662.1,19.2,-12.4,23.1,26,39.5,26.9,-12.5,-4.6,-29,-0.6,6.3,-22.6
61,123.1,80.1,5.2,81,98,40.7,135,-31.3,-0.6,92.4,65.9,16,128,54.1,123.5,43.8,77.4,39.9,84.6,88,24.6,137,62.7,88,108,76,70,265,61.6,130,52.8,125,64,50.1,215.8,112.5,18.5,255.7,57,76,145.3,83,90.5,33.2,52,70.2,56.3,61.6,122.2,132.8,10.3,335.1,93.6,97,100.5,-26.1,140.5,147.2,144,135.4,126.8,136.5,193.6
76.4,17,14.6,36.4,20,31,18.5,55.6,18,26,48.5,65.9,111,50.8,73.8,66.8,56.3,46.2,134.7,85.8,117.1,70.2,58.3,51,42,103.6,89.1,22.7,88,27,17.2,59.7,-1,12.1,38.2,34.3,40,55.3,54,22.4,39,159.2,1,17.5,182,156.9,39,8.3,-7.2,39,18.7,64.3,272,58.1,48.5,67.3,123.5,36.7,54.5,31.1,39.8,90.7,74.6,43.3
200.4,125.7,117.1,39.8,129.1,101,276.5,87,167,128.8,89.1,148,32,1554.4,281.7,198.5,178.3,79,307.7,371.1,482.8,214.5,248,162.3,219,262.2,218.5,255,137,257.7,284,189.2,118,152,102.2,214.9,192.7,103,101.3,193.6,243,205.2,208.8,139.3,26.3,111.6,155.5,185,344.2,281.6,178,79.6,103.7,109,79,269.8,11.2,199.6,186.2,373.5,149.6,175.9,169.3,226.5
104,150.5,26,503.7,200.9,88,258,182.4,117.3,206.9,118,107,147,91.3,79,214.9,74,109,137.5,85.8,107,79,121.7,98.8,154.3,137.6,93.6,98,441.6,106.2,188.2,119.8,173,110.3,136.5,155.7,145,188.9,181,157,79,139.3,223.9,191,206.9,138.2,117.2,177,170.8,120.1,298.1,129.2,258.7,201.3,158,80.6,197.1,30.3,52.6,96,44.2,128.4,70.4,79
292.7,280.3,165.5,419.4,239.4,195.6,251.8,251.6,178,207.7,165,206,129.1,217.3,183,263.2,270.3,269.4,175.1,253.6,188,256.6,333.5,286.2,188,174,303,139.7,339.7,206,184.7,211.7,254.4,212.8,150,214.1,283.2,246.3,183,141.2,276.5,269.8,203.9,252.3,348.9,152.6,191.8,211.9,174.9,357,206,290.5,246.1,236,323.8,277.5,260,268.8,207.7,218.3,206,198.9,234.4,221.9
97,81.5,105,12.1,222.2,42.4,370,92.4,77.6,146,112.5,345.5,96.9,91.3,498.7,53.7,131.2,361.7,135.6,14,12.5,227,161.4,138,195.3,10.4,65,69,70,138.8,56.3,413.6,615.5,76.7,4.2,83,277.5,19.5,2.1,59,163.3,30.8,122.4,29,45,159,120.2,96,93,131.9,90.7,17.9,192,30.8,46.2,111.8,67.3,92,65,130,31,67.6,29.4,96.9
80,66.8,90,57,57,102,78,67,139.3,-9.4,33,60,112,82.4,45,65.9,75,66.6,121.4,40,52.8,58,58.3,39,100.7,37.2,62.3,60,66,52,119.7,53.7,58,97,16,86,80.3,128,44.4,68.5,53.7,104.2,29.4,70.2,174.8,65.9,93.6,115.3,61.6,166,81.5,62.3,-29.8,83,95,78.2,261,48.5,56.4,72.8,40.5,26,25.2,-8.1
47.8,113.5,109.8,46,78.1,137.6,88,98.9,104.2,82.4,112.5,37,9,174,104.4,63.9,119.7,45,103.8,204,108.9,169.1,59.7,165.5,102.5,246.4,119,140.8,40.7,66.6,59.3,76,108,53.2,99.7,32,101,99,3.5,63,73,188.9,52,175.3,193.4,-2.4,81,104.4,45,180.6,98,221,-8,276,174,73.6,130,72,20.3,85.3,91.3,42,89,87
4.5,-98.1,-55,-39.1,-95.7,-69.9,-116,-24.5,-79.5,-134.8,-140.6,-135,-202.2,-92.2,-123.1,-76.7,-119.5,-97.5,-24,39,-94.7,-274.3,-102.6,-8,-40.5,-79,-105.5,-197.8,-93.5,-87.3,-101.2,8,-96.9,-98.5,-139.8,-75.7,-69.7,-63.9,-78.1,0.5,-39.2,-38.4,-95.9,-101.7,-106.9,-32.7,-70.7,-143,-37.6,-382.2,-131.9,-65.7,-137.3,-192.5,-113.2,-259.6,-51.8,4.7,-143,12.5,-16.4,-102,-7.9,-184.7
4.5,6.6,32,-10,79,-5.8,7,27.2,60.1,-8.1,39,38,2.6,-7.7,5,51,39,1.3,-77.5,3,67.3,1.9,42,1,-7,10.4,-8.6,0.8,69,102.5,4,19,52,2.5,98.8,63.2,9,-5.2,38.2,45,46.4,-39.6,85,70.2,21.6,-17.1,102,-43.3,32,50.5,79,42.2,56.1,10.2,-4.8,19,21,6.4,36.7,31.1,59.7,-5.3,16,60
120,134.7,182.4,215.1,188.9,284.6,367.8,164.9,863.7,333.4,29.8,131.9,405.3,155.2,246,111.1,176.1,158,136.5,127.8,148.3,267.2,124.5,134,107.1,94.7,157,71,398,228.8,131.2,160,342.7,253.1,555.1,61.4,145,364.4,313.8,292.8,69,180.4,240.3,280.6,860.6,211.9,255.3,163.7,270.8,300.9,604.9,502.8,74.2,183.6,194,141,57,33.2,196.2,100.2,101.3,103,95,108.8
113.4,115.3,115.3,-83.7,82,45,126.6,70,-49.8,11.6,101.3,89.8,-2.2,114,61,55.3,114.4,55.6,22.8,58.1,61.8,73.4,57,69.4,76,74.6,94.7,19.3,52,99.8,86,117.2,65.9,157,98,23.9,94.7,69.7,52,30.5,97,128.8,119.1,82.9,44.7,53.4,115.5,31.2,149.4,-394.8,-1413.2,-987.9,46.3,77.2,101.6,107.2,86.4,89,103,75.9,75.9,72,134.3,87
812.3,432.4,815.3,812.6,733,914.9,1259,917.7,1772.5,904.3,709.9,799.8,1360,4046.3,1211,906.5,504.6,562.6,1931.9,656.5,694.3,1524.2,1624.5,635.3,5137.7,1185.2,1146.7,1012.8,428,781.5,757.7,454.3,709,1212.6,1584.7,997.3,538.2,780.8,792.2,1250.3,461.2,1276.3,952.2,1926.3,5256.2,899.1,1649.8,1831.5,2232.3,1357,973.4,1526.7,1146.4,792.5,961,863.6,1890.4,948.7,474.3,490.9,996.6,505,631.6,757.7
-36,-23.5,20.2,-14.5,14.6,18.1,16.8,3,98,47,43.3,-6.5,25,0.6,19.8,-3,7,-22.8,23.9,10,32,1.6,-12,9,14.6,3,40.2,-26,26,23.9,-16.3,37.8,30,3,5.4,-14.6,-7,59,8.5,36,-15.5,3,-8.4,10.6,68.7,39.9,0.3,-10.8,42,27.6,44.4,26,66.2,6,23.9,2,70.2,-16.4,-5.6,-19.2,0.4,-26.5,9,14
1157.5,727.4,1109.5,2364.7,1315.1,1191.7,837,1329.3,1683.9,1328,1243.5,917.3,1295.5,1125.7,883.1,612.4,741.6,853.1,1190.1,1373.4,724.7,943.4,891.3,799.6,1259,920.4,820,1316.2,1623.4,935.4,839.6,1439,1086.1,1024,1064.4,1312.4,612.6,913.7,1195.9,829,868.6,936.1,994,1181.8,809.2,1716,625.7,1251.2,743.4,1016.8,1297.3,1031.1,2958.8,588.3,737.6,529.9,906.9,565.7,789.8,898.4,706.5,652,697,905.4
46.4,46.2,77.4,142,60.4,126,77,43.8,206.9,144,80.1,84.1,323.2,45,101.6,62.7,90.5,63.9,276.5,32,81.2,172.8,130,22.7,40,39,70.8,98.9,122,93,62.7,46,127,128,138.6,66.8,43,138.2,124,56.3,55.3,52.8,88,186,1013.7,131.2,58.1,131.1,85,239.2,12.3,207,76.8,115,118.9,66.6,302.5,57,77.4,51,70.2,45,108,53.9
177.8,123.1,193.4,138,172.9,228,194.2,144,199.8,206.9,168,133.7,275.1,222.2,135.4,161.8,176.1,177.6,294.2,176.3,141.2,179.3,182.9,168.7,173.1,179,159.1,130,176.1,204.2,196.2,277.7,176.3,116.5,192,171.7,150,212.8,157.1,251.8,219.4,181.5,172.9,141.7,336,250.7,209.6,119.1,155.8,112.7,220,251,167.8,198.5,221.5,171,228.3,201.2,245,178,186,300.5,195.9,209.2
640.1,306.3,524.7,163.7,419,357.7,671.1,543.5,408,571.2,549.2,621.1,329.4,392.5,517.2,272.1,689.3,479.4,755.9,245.6,221.2,387.4,217.3,348,323.5,236.6,627.2,251,289.1,638.5,427.1,497,443.9,551.1,749.4,510.2,291.7,292,571.8,519.4,427.4,266.6,309.5,388.5,287.1,349.8,639.8,538.4,934.2,751.6,374.7,439.8,277,266.8,309.8,643.5,614.1,546.4,582.2,765.7,733.8,604.4,532.3,651.3
190.9,221.4,265,287,241.2,240,247.4,178.2,235.6,144,563.8,375.6,542.9,331.2,295.5,272.1,423.2,240.1,502.6,254.4,108,214.5,217.3,241.1,101.6,204.4,207.8,228.3,436.8,308.4,159,351.4,211.9,323.2,676.3,184.4,161.6,269.1,161.4,254.4,352.4,93,318.1,291.5,775.3,530.4,497.8,292,977.2,430.4,160.1,453.8,296.9,408.9,396.5,416.9,1131.5,2461.2,3383.7,2764.6,3932.3,3478.3,2267.8,6471.3
1188.4,1224.1,1393.8,570.7,997.4,802.4,1006,851.4,1314.4,1060,919.8,1438.2,964,1161.7,1177.8,1043.2,1231,821.7,921.5,1268.6,1881.7,1685.4,1180.3,974.7,856.8,1021.9,673.3,783.7,1096.8,1074.7,998.2,1333.4,825.5,1130.3,973.1,960.2,1139.4,1501.3,1180.1,1407.4,834.6,1318.3,1398.5,920.6,847.5,985.9,1222.4,910,1211.6,1136.8,619.6,1311.2,1204.4,627.1,663.3,1270.5,924.9,961,947.9,733.3,754,671,875.5,946.9
89,65,80.1,74.3,72.9,101,101,104.4,-2,139.7,62.7,91.6,127.4,149.6,145.8,62.7,130,66.6,62.1,49.7,153.7,285.8,70.2,113,100.7,17,75,145.3,111.6,109,109.7,110.5,88,131,127.2,50,63.4,137,98,116.2,77,408.5,106.2,151.6,592.2,168,76.4,186,171.9,13.5,56,82.2,81.1,85,95,56.2,208.8,46.8,93,119.7,85.3,110.5,65,98.9
271.4,229.3,270.8,243,226.6,191.6,429,230.5,499.2,415.2,356.6,222.1,418.4,287.1,302,218.6,242.1,288.9,327.7,266,352.1,549,354,211.9,233.9,195.6,250.7,296.4,294.4,307.3,232.2,295.2,290.8,349.9,123.5,232.5,249.8,366.2,377.2,245.6,217.6,387.1,437,411.8,623.1,286,366.3,270.5,397.9,118,205,291.8,281,262.4,273,247.8,429,323.7,347.1,291.9,282,260.8,387.1,291
105,74.6,69.4,138,100,164.2,165.5,77,295,81.2,83.5,139.3,89.1,78.1,181,67.6,56.3,101.6,248.5,33.4,80.1,365.4,115.5,60.4,52,11.8,98,70,245.1,91,89.8,134.7,30,268.3,142.9,83,108.9,245.2,51.3,168.3,148,56.2,114,169.4,907.2,112.5,219.4,126.7,151.5,190,280.9,522.1,39.5,183.6,149.6,129,367.7,122,142.9,140.5,119.2,92.5,57.9,48
141.4,293.4,84.6,295,108.8,136.4,125.7,86,76.7,144,186.8,141.2,41.2,105,86,196.6,133.5,76.7,28.2,196,169.4,106.3,73.8,402.1,177,204.4,197.5,137.5,172.8,108,106.2,83.5,140,89,83.9,127,103,99,92.4,129,162.4,126.4,50,61.6,64.5,170,106,111.6,44.2,55.3,162.3,134.4,141.7,36.2,55.6,111.1,58.3,121,144,110.7,108,111.3,130,33
1142.4,848.4,759.4,950.1,543.8,1012.5,814.9,490.1,997,692.8,1150.9,955,976,820.7,876,1144.5,822.4,636.8,644,803.1,1678.4,763.2,1101.6,869.7,829.2,906.7,1315.3,1089.6,1328,753.8,827.8,832.3,866.7,639.4,744.7,752.3,1126.6,1097.6,1014.9,905.9,913.1,866.7,763.2,1138.9,298.7,1233.6,691.2,1023.8,738.7,835.5,749.3,624.4,720.6,899.9,1142.2,882.1,887.7,740.1,744.1,733.3,764,591.6,829.4,717.1
685.2,279.5,302.5,373.5,702.2,214.5,281.8,615.3,51.5,355.9,443.9,348.8,43.9,373.6,224.9,511.6,281.8,421.4,197.5,359.1,208.7,34.5,189.1,507.5,1163.1,474,622,599.5,95.8,220.2,447,459.9,208.6,76.7,319.1,446.3,618.4,546.5,329.2,497.8,659.2,101.8,505.7,593.2,-40.7,504.3,522.7,333.5,655.6,260.2,320.5,40.8,410.1,1168.2,581.6,191.5,4.9,390.5,72,483,443.7,300.5,395.6,132.3
19,30,77.4,21,21.8,90.5,104,24,49.8,-12.8,23.2,-6.5,-30.4,85.8,39,-54.3,26,2.1,-6.9,54.5,52,-1.9,99,55.3,39,39,96.9,50.2,27.7,1.7,22,72,82,-16.7,-60.1,47,37.6,8.3,-57.5,45.9,30.5,29.6,2.3,-39.1,-21.7,43.3,30.8,73.6,19.3,11.9,-6.9,16,-40.9,87,41.4,61.6,-12.1,80.1,-52.4,41.6,66.8,77.2,4.3,1.7
266.8,184.4,210.9,215.1,269.9,207.9,231.9,234.7,184,198.9,268.5,204.2,113,258.4,232.5,244.8,222.1,271.2,256.2,263.2,241.3,101.3,213.6,240.1,236.6,212.2,238.2,257,278.6,321.3,235.3,265.8,223,260.4,185.7,208.7,146,255.1,285.4,174,253.6,248.5,272.4,361.6,139.3,253.5,268,315,267.5,171,46.4,223,171.3,180.4,279.2,222.2,224.1,183,269.4,240.1,192.1,189.1,223,224.7
16,437,-28.5,9,1267.6,132.5,425.2,1312.6,21.6,-39,-3.6,-3.9,1126,14.6,13,792.1,-11.1,27.7,297.3,679,4.2,34.5,693.8,1422.9,2140.6,2332.2,791.9,2672.8,80.3,2.3,865,790.5,381.3,259.5,745.7,2643.3,2004.9,20,735.7,10.8,-7.7,247.6,578.8,278.8,607.6,18.9,27.2,681.1,16,496.1,-13.8,65,18.9,783.3,1823,52.8,17.8,19.3,22.7,95,16,0.6,-71.5,32
524.8,95.8,133.2,6.8,273.2,-19.3,52,153.3,74.3,-2.4,60.4,633.8,-75.9,82.4,380.2,525.5,299.4,377.1,209.6,-1,-172.4,214.5,-11,154.3,221.4,-79,-219.4,-89.6,-196.4,540.5,112.2,61,104.4,-163.4,-29.6,429.7,-19.4,-214.6,13.5,-68.6,-34.6,-220.5,-8.4,-247.7,-152,-98.5,585.2,50.8,391.1,19.2,-2640.7,-480.7,-201.7,-157.2,505.4,723.5,-950.8,736.5,-69.5,263.3,681.4,34.3,376.2,-84.3
386.6,88,72.8,140,312.5,524.6,581.2,243,106.5,35,50.2,198,101.6,161.6,174,506.9,13.7,444.6,420.6,234.4,223,563.7,423.9,358,454.4,283,148,1235.8,99.1,627.5,254.8,456.7,266.8,207.7,485,510.2,169.6,619.9,727.5,598.3,379.6,312.7,376.4,132.3,241.3,138.2,153.1,111.6,205.2,165,119,218,927.2,668.9,168,52,266.6,124,120.8,242,82.6,123.6,139.7,55.1
7.5,-5,16.8,18.2,-29.1,30,-3.8,-25.6,85.5,39,8.2,3,88,-29.6,8.3,10.4,-6.5,0.4,16.5,28.4,3,38.4,24.3,62.7,-16.9,27.5,19.8,0,24.3,-4.6,3,8,16.6,17.9,47.5,-13.7,9,6.3,9,32,-6.5,-30.4,3,24.8,39.3,76.4,34.6,-0.6,-15.9,7.3,33.2,57,109.2,3,-0.4,-12.8,39.5,-3,27.5,-17.3,-0.4,-13.7,18.5,-42.6
872.5,782.4,1040.7,314.7,503.2,346.1,590.8,607.9,-36,610.9,774.8,980.4,716.2,1724.6,112.5,496.1,643.8,539.1,65.5,75,90.5,185.7,722.8,454.9,589.3,578.7,1771.9,493.3,593,406.2,523.9,233,764.9,377,147,620,924.8,233.5,999.6,435,456.7,286.4,572.6,991.6,441.3,1087.6,367.2,994.2,380.8,319.8,55,474.3,916.6,968.3,908.3,477.6,3532.3,149.4,176.8,295.7,184,232.2,171.2,265
154,122.3,111.6,68.5,50.8,87,118,147.7,54.7,72.8,120.4,174,42.3,83.5,80,145,156.9,174.9,52.5,77,139.8,27.6,117.2,122,185,146,165.5,76,267.1,54.1,79,113,116.3,127,95.3,55.8,141,43.7,25.4,166,138.4,81.6,110,178,32.5,78.1,117.2,75.9,116.2,163,74.5,179.1,73.6,236,231.6,253.5,85.5,135.2,134.3,176,141.8,158,135.4,86
1,148.3,14.6,251.1,143.1,127,21,40.2,20.3,33,-45.8,92.5,118,72.9,88,75,95.5,57,-75.6,244.8,-23.5,-45.4,212.6,165.5,168.4,-55.4,494.7,-29,808,58.1,233.8,319.9,26,19.1,-31.3,67.6,179.3,-18.2,28.7,26.8,185.7,406,-15.5,73.8,-2.3,32,22.4,78.2,74.3,9.8,38.4,100.1,-28.3,1,-9.1,148.7,-21.3,67.6,-14.2,-14.6,127.6,46.2,32,151.5
55.6,37.6,26,67.6,65.9,135.1,81,18.5,-7.2,98,110.7,82.9,146,29,98,50,19,42.4,69.3,90.2,32,70.2,70.2,-3,-21,16,52,90.2,79,54.1,-14.7,43.3,0.3,62,21,88,33.4,29.4,14.1,-21.6,70,33.2,22.7,175.3,149.2,18.1,102,128.9,98.9,69.5,-23.7,26,18.1,70.2,23.1,49,23.7,64,95,102.4,74.3,25,43.3,83
1319.6,849.3,837.5,713.9,1611,771.3,880.8,1874.9,681.5,766.4,499.5,1164.2,641.7,1261.7,776.7,1380.9,746.9,1396.5,1255.5,930.9,2108.8,1283.7,987.1,1123.2,736.2,1724.7,858.5,1398.8,756.1,1065.1,1203.6,1384.9,867.6,877.9,1017.5,1226.1,824.3,1230.8,790.2,707.3,690.8,877.3,1003.2,880.1,428.2,750.1,1294.1,799.8,1354.6,1337.6,1168.9,1069.2,748.3,894.9,1257.3,1121.5,1074.7,1727.1,1078,1585,1587.1,1514.9,1438.3,1264.1
1,40.2,-0.8,75.9,47.3,-5.1,-57.3,-43.1,69.7,44.1,-55.6,14.8,-15.3,32,69.4,18.9,27.2,31.1,-20.5,-35,354.8,4.3,14.8,22.7,19,-13.7,-10,-23,-32.2,-22.6,-8,5,-18.2,16,7,12.5,14.6,-3.5,130.9,-44.1,21,13.7,-22.4,12.9,27.4,-6.5,16,48.5,67.6,-35.7,-7.6,54.7,-200,54,16,70.4,43.2,74.6,77.4,104.7,100.5,140.8,105.5,63
692.6,382.5,380.9,623.7,531.3,740.1,532.9,839.5,312.4,289,203,518.4,210.7,427.7,569.1,855.4,475.6,780.2,684.8,555.8,675.1,321.6,757.1,670.6,674.3,578.7,538,595.7,276.5,403,689.7,493,429.4,638.4,714.6,774.3,424.9,697.8,540.9,645.9,647.3,776.7,586,415.6,465.8,805.1,586.8,622,576.7,380.8,661.9,411,712.5,505.9,560.8,460.7,429.9,482.3,389.7,360.8,476.1,383.8,341.4,277
17,12.5,10.4,6.3,23.5,14,31,9,62.5,62,43.3,50,48.9,27.5,6.3,21,33.2,-1.3,-29,36.2,21,53,56.2,45,9,27.5,24.3,55.3,15.1,8.1,22,33.2,18.2,11.3,120.8,75.5,24,31.1,-2.1,-4.6,39,35.5,39.9,54.5,93,24.6,20.3,44.2,38,0.4,49.2,87.4,7.7,0,25.3,6.6,55.3,16.8,16.7,1.3,9,16,35.5,15
195.6,98,414.8,-49.1,203.5,102,61.6,128.3,218.3,-18.9,221,-0.4,-17,415,-11.8,165.5,243.9,-25.4,14.5,119.1,135.6,54,80.3,55.3,40,110,89.1,59,101.3,60.4,82,121.7,59,38.1,11.3,-31.6,27.2,81,-216.4,57,114,179.3,163.3,96.8,16.8,89.1,138.4,9.9,182,22.2,8.2,-37.3,-79.8,30.8,-2.1,27.2,-61.7,114.7,-21.8,-4.6,85.3,111.3,98.8,17.4
153,52,121.7,-61.4,77.2,4.7,124,73,47.2,53.4,51.1,20.2,168.7,170.4,136.5,48,118.9,94.7,139.3,149.4,111.6,125.4,61,74.6,129,99.1,76,51.1,3,79,82,95.8,118,32.9,13.7,-44.3,76,30.3,-29.3,141.2,124.5,101.8,66,104.7,31.4,111.6,53.4,17.9,85,-12.4,171.9,25.7,229.4,52,33,65.8,6,98,62.7,-29.6,109.5,108,-10,38
1,30,-34.1,43.5,10.4,-21,-1,-5.3,151.5,-14.1,-5.5,-18,110,-5.3,-6.8,11.8,-36,-7.9,-38,-40.5,52.8,42.3,-48,-8,16,7.8,-19.4,7.5,-19.6,-8.4,18.5,7,23.5,28.2,30.8,-47.4,-7,98,79.8,4.6,-1,-24.8,5.7,46.6,216.7,14.6,10,5.7,5.6,41.8,72.6,95.5,44,-31.9,18.5,-47.2,19.9,-8.4,-24.2,21.8,-9,-7.7,-3,-8.7
263.4,145.1,522.3,-68.9,274,82,184.4,338.9,-76.4,27.7,83.5,121.2,7.6,498.9,-34.2,81.2,164,98.9,138.4,422.7,243.9,154.8,200.1,291.6,380.2,189,27.5,88,7.7,205.1,228.4,76,-0.3,-44.6,91.6,93,72,31.1,22.1,149,255.3,0,13,-78.8,1.2,74.6,111.3,5,360.7,-42.5,117.2,6.9,65,52,59.7,114.9,-43.9,181,26,89,398.5,99.7,107.2,82
77.2,146.2,302.5,318,183.1,99,140.2,151.5,-470.9,252,117.1,237,32,164.2,-37.6,107,172,111,182.5,403.1,228.2,361.5,134.7,263.2,182,175,144,394.1,-4.2,137.9,97.1,149.4,140,58,-57.7,385.6,197.1,215.4,171.7,348.9,186.8,39,13,149.1,77.8,330.9,142.1,-7.5,-167.1,256.4,-1.7,157.2,120.6,69.4,180.4,117.2,28.7,272.7,100.5,17.7,223.9,159.9,314,306
421.9,266.7,252.2,223,304.3,282.9,316,285.7,548.9,848.3,440,536.3,510.2,284.3,522.2,215.6,427.6,524.8,415,328.5,94.2,399.7,253,296.2,317.8,223,418.5,125.4,419.2,371.8,232.2,305.6,236.9,244.8,216.2,214.9,434.4,249.6,242,447,504.8,144,394.5,325.7,787.5,519,375.5,321.8,587.9,351,460.3,797.6,346.7,171,320.9,608.4,412.8,515.2,372.5,440.3,531.6,354.8,565.1,383
420.2,248.1,485.3,263.8,326.1,500,269.4,431.3,83.9,237,136.5,318.7,27.3,478.1,176,175,264.1,319.5,108.7,585.5,352.8,177.2,399.7,373.3,255.3,396,190,447,68,385.2,414.8,404.4,209.4,232,148,208.7,373.1,226.2,155.2,353.1,367,425.2,259,225.2,40,171,379.5,141.8,346.1,309.5,378.9,130.9,625.2,114,208.3,387.9,252,300.4,198.9,200.7,378,340.1,266.6,320.6
